수목명,흉고지름,Condition,Value,CO2 Avoided (pounds),CO2 Avoided ($),CO2 Sequestered (pounds),CO2 Sequestered ($),Electricity Saved (kWh),Electricity Saved ($),Fuel Saved (MMBtu),Fuel Saved ($),Tree Biomass (short ton),Rainfall Interception (gallons),Avoided Runoff (gallons),Avoided Runoff ($),O3 Removed (pounds),NO2 Avoided (pounds),NO2 Removed (pounds),SO2 Avoided (pounds),SO2 Removed (pounds),VOC Avoided (pounds),PM2.5 Avoided (pounds),PM2.5 Removed (pounds)
메타세쿼이아,25.0,Excellent,MEGL,"3,432.4",$79.83,"19,894.6",$462.69,"2,757.9",$311.34,2.4,$37.83,5.6,"66,948.9",423.5,$3.78,23.5,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,33.0,Excellent,MEGL,"3,432.4",$79.83,"24,487.4",$569.50,"2,757.9",$311.34,2.4,$37.83,7.5,"69,562.1",440.0,$3.93,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,28.0,Excellent,MEGL,"3,432.4",$79.83,"21,588.0",$502.07,"2,757.9",$311.34,2.4,$37.83,6.3,"68,365.7",432.4,$3.86,23.8,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,52.0,Excellent,MEGL,"3,432.4",$79.83,"36,002.3",$837.30,"2,757.9",$311.34,2.4,$37.83,13.2,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,40.0,Excellent,MEGL,"3,432.4",$79.83,"28,643.0",$666.15,"2,757.9",$311.34,2.4,$37.83,9.4,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,22.0,Excellent,MEGL,"3,432.4",$79.83,"18,248.7",$424.41,"2,757.9",$311.34,2.4,$37.83,5.0,"64,878.2",410.4,$3.67,23.1,0.5,0.9,13.0,1.7,0.1,0.9,1.2
메타세쿼이아,34.0,Excellent,MEGL,"3,432.4",$79.83,"25,074.4",$583.15,"2,757.9",$311.34,2.4,$37.83,7.7,"69,669.0",440.7,$3.94,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,39.0,Excellent,MEGL,"3,432.4",$79.83,"28,042.8",$652.19,"2,757.9",$311.34,2.4,$37.83,9.1,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,26.0,Excellent,MEGL,"3,432.4",$79.83,"20,452.6",$475.66,"2,757.9",$311.34,2.4,$37.83,5.8,"67,489.3",426.9,$3.81,23.6,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,51.0,Excellent,MEGL,"3,432.4",$79.83,"35,378.4",$822.79,"2,757.9",$311.34,2.4,$37.83,12.9,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,21.0,Excellent,MEGL,"3,432.4",$79.83,"17,706.8",$411.81,"2,757.9",$311.34,2.4,$37.83,4.8,"64,028.7",405.0,$3.62,22.8,0.5,0.9,13.0,1.7,0.1,0.9,1.2
메타세쿼이아,23.0,Excellent,MEGL,"3,432.4",$79.83,"18,793.4",$437.08,"2,757.9",$311.34,2.4,$37.83,5.2,"65,646.3",415.2,$3.71,23.2,0.5,0.9,13.0,1.7,0.1,0.9,1.2
메타세쿼이아,36.0,Excellent,MEGL,"3,432.4",$79.83,"26,255.1",$610.61,"2,757.9",$311.34,2.4,$37.83,8.3,"69,792.3",441.4,$3.94,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,61.0,Excellent,MEGL,"3,432.4",$79.83,"41,697.3",$969.75,"2,757.9",$311.34,2.4,$37.83,16.5,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,41.0,Excellent,MEGL,"3,432.4",$79.83,"29,245.2",$680.15,"2,757.9",$311.34,2.4,$37.83,9.7,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,29.0,Excellent,MEGL,"3,432.4",$79.83,"22,163.0",$515.44,"2,757.9",$311.34,2.4,$37.83,6.5,"68,709.8",434.6,$3.88,23.8,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,46.0,Excellent,MEGL,"3,432.4",$79.83,"32,287.4",$750.90,"2,757.9",$311.34,2.4,$37.83,11.2,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,27.0,Excellent,MEGL,"3,432.4",$79.83,"21,016.7",$488.78,"2,757.9",$311.34,2.4,$37.83,6.0,"67,960.2",429.9,$3.84,23.7,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,45.0,Excellent,MEGL,"3,432.4",$79.83,"31,674.9",$736.66,"2,757.9",$311.34,2.4,$37.83,10.9,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,43.0,Excellent,MEGL,"3,432.4",$79.83,"30,456.0",$708.31,"2,757.9",$311.34,2.4,$37.83,10.3,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,47.0,Excellent,MEGL,"3,432.4",$79.83,"32,901.7",$765.19,"2,757.9",$311.34,2.4,$37.83,11.5,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,56.0,Excellent,MEGL,"3,432.4",$79.83,"38,515.9",$895.76,"2,757.9",$311.34,2.4,$37.83,14.6,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,44.0,Excellent,MEGL,"3,432.4",$79.83,"31,064.5",$722.46,"2,757.9",$311.34,2.4,$37.83,10.6,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,37.0,Excellent,MEGL,"3,432.4",$79.83,"26,848.8",$624.42,"2,757.9",$311.34,2.4,$37.83,8.5,"69,820.0",441.6,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,49.0,Excellent,MEGL,"3,432.4",$79.83,"34,136.3",$793.91,"2,757.9",$311.34,2.4,$37.83,12.2,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,48.0,Excellent,MEGL,"3,432.4",$79.83,"33,518.1",$779.53,"2,757.9",$311.34,2.4,$37.83,11.9,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,50.0,Excellent,MEGL,"3,432.4",$79.83,"34,756.4",$808.33,"2,757.9",$311.34,2.4,$37.83,12.5,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,53.0,Excellent,MEGL,"3,432.4",$79.83,"36,628.0",$851.85,"2,757.9",$311.34,2.4,$37.83,13.6,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,33.0,Fair,MEGL,"3,170.9",$73.74,"18,754.6",$436.17,"2,518.3",$284.29,2.4,$37.83,6.2,"57,000.2",360.5,$3.22,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,41.0,Fair,MEGL,"3,170.9",$73.74,"22,618.8",$526.04,"2,518.3",$284.29,2.4,$37.83,8.2,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,32.0,Fair,MEGL,"3,170.9",$73.74,"18,280.1",$425.14,"2,518.3",$284.29,2.4,$37.83,5.9,"56,858.9",359.6,$3.21,19.4,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,20.0,Fair,MEGL,"3,170.9",$73.74,"12,837.5",$298.56,"2,518.3",$284.29,2.4,$37.83,3.6,"50,615.5",320.1,$2.86,17.8,0.5,0.7,12.0,1.3,0.1,0.9,0.9
메타세쿼이아,30.0,Fair,MEGL,"3,170.9",$73.74,"17,337.1",$403.21,"2,518.3",$284.29,2.4,$37.83,5.5,"56,445.0",357.0,$3.19,19.3,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,12.0,Fair,MEGL,"3,170.9",$73.74,"9,392.3",$218.44,"2,518.3",$284.29,2.4,$37.83,2.3,"40,171.9",254.1,$2.27,14.5,0.5,0.5,12.0,1.1,0.1,0.9,0.8
메타세쿼이아,34.0,Fair,MEGL,"3,170.9",$73.74,"19,231.0",$447.25,"2,518.3",$284.29,2.4,$37.83,6.4,"57,104.6",361.2,$3.23,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,55.0,Excellent,MEGL,"3,432.4",$79.83,"37,884.8",$881.08,"2,757.9",$311.34,2.4,$37.83,14.3,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,26.0,Fair,MEGL,"3,170.9",$73.74,"15,483.3",$360.09,"2,518.3",$284.29,2.4,$37.83,4.7,"54,958.6",347.6,$3.11,19.0,0.5,0.7,12.0,1.4,0.1,0.9,1.0
메타세쿼이아,29.0,Fair,MEGL,"3,170.9",$73.74,"16,868.7",$392.31,"2,518.3",$284.29,2.4,$37.83,5.3,"56,162.5",355.2,$3.17,19.3,0.5,0.7,12.0,1.4,0.1,0.9,1.0
메타세쿼이아,24.0,Fair,MEGL,"3,170.9",$73.74,"14,587.3",$339.25,"2,518.3",$284.29,2.4,$37.83,4.3,"53,819.0",340.4,$3.04,18.7,0.5,0.7,12.0,1.4,0.1,0.9,1.0
메타세쿼이아,38.0,Fair,MEGL,"3,170.9",$73.74,"21,155.9",$492.02,"2,518.3",$284.29,2.4,$37.83,7.4,"57,262.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,42.0,Fair,MEGL,"3,170.9",$73.74,"23,110.0",$537.47,"2,518.3",$284.29,2.4,$37.83,8.4,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,28.0,Fair,MEGL,"3,170.9",$73.74,"16,402.4",$381.47,"2,518.3",$284.29,2.4,$37.83,5.1,"55,823.4",353.1,$3.16,19.2,0.5,0.7,12.0,1.4,0.1,0.9,1.0
메타세쿼이아,13.0,Fair,MEGL,"3,170.9",$73.74,"9,822.1",$228.43,"2,518.3",$284.29,2.4,$37.83,2.5,"41,766.2",264.2,$2.36,15.0,0.5,0.6,12.0,1.1,0.1,0.9,0.8
메타세쿼이아,36.0,Fair,MEGL,"3,170.9",$73.74,"20,189.7",$469.55,"2,518.3",$284.29,2.4,$37.83,6.9,"57,224.2",361.9,$3.23,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,18.0,Fair,MEGL,"3,170.9",$73.74,"11,973.6",$278.47,"2,518.3",$284.29,2.4,$37.83,3.2,"48,516.2",306.9,$2.74,17.2,0.5,0.6,12.0,1.3,0.1,0.9,0.9
메타세쿼이아,14.0,Fair,MEGL,"3,170.9",$73.74,"10,252.0",$238.43,"2,518.3",$284.29,2.4,$37.83,2.6,"43,285.2",273.8,$2.45,15.5,0.5,0.6,12.0,1.2,0.1,0.9,0.8
메타세쿼이아,31.0,Fair,MEGL,"3,170.9",$73.74,"17,807.6",$414.15,"2,518.3",$284.29,2.4,$37.83,5.7,"56,675.5",358.5,$3.20,19.4,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,21.0,Fair,MEGL,"3,170.9",$73.74,"13,271.4",$308.65,"2,518.3",$284.29,2.4,$37.83,3.7,"51,538.1",326.0,$2.91,18.1,0.5,0.7,12.0,1.4,0.1,0.9,0.9
메타세쿼이아,37.0,Fair,MEGL,"3,170.9",$73.74,"20,671.9",$480.76,"2,518.3",$284.29,2.4,$37.83,7.1,"57,250.7",362.1,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,19.0,Fair,MEGL,"3,170.9",$73.74,"12,405.0",$288.50,"2,518.3",$284.29,2.4,$37.83,3.4,"49,608.5",313.8,$2.80,17.5,0.5,0.7,12.0,1.3,0.1,0.9,0.9
메타세쿼이아,35.0,Fair,MEGL,"3,170.9",$73.74,"19,709.4",$458.38,"2,518.3",$284.29,2.4,$37.83,6.6,"57,177.4",361.7,$3.23,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,27.0,Fair,MEGL,"3,170.9",$73.74,"15,939.4",$370.70,"2,518.3",$284.29,2.4,$37.83,4.9,"55,423.5",350.6,$3.13,19.1,0.5,0.7,12.0,1.4,0.1,0.9,1.0
메타세쿼이아,17.0,Fair,MEGL,"3,170.9",$73.74,"11,542.7",$268.45,"2,518.3",$284.29,2.4,$37.83,3.1,"47,337.7",299.4,$2.68,16.8,0.5,0.6,12.0,1.3,0.1,0.9,0.9
메타세쿼이아,22.0,Fair,MEGL,"3,170.9",$73.74,"13,707.3",$318.79,"2,518.3",$284.29,2.4,$37.83,3.9,"52,378.2",331.3,$2.96,18.3,0.5,0.7,12.0,1.4,0.1,0.9,0.9
메타세쿼이아,23.0,Fair,MEGL,"3,170.9",$73.74,"14,145.6",$328.98,"2,518.3",$284.29,2.4,$37.83,4.1,"53,137.7",336.1,$3.00,18.5,0.5,0.7,12.0,1.4,0.1,0.9,1.0
메타세쿼이아,58.0,Excellent,MEGL,"3,432.4",$79.83,"39,783.3",$925.24,"2,757.9",$311.34,2.4,$37.83,15.4,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,57.0,Excellent,MEGL,"3,432.4",$79.83,"39,148.7",$910.48,"2,757.9",$311.34,2.4,$37.83,15.0,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,67.0,Excellent,MEGL,"3,432.4",$79.83,"45,570.5","$1,059.83","2,757.9",$311.34,2.4,$37.83,19.0,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,62.0,Excellent,MEGL,"3,432.4",$79.83,"42,338.8",$984.67,"2,757.9",$311.34,2.4,$37.83,16.9,"69,836.0",441.7,$3.95,24.0,0.5,0.9,13.0,1.8,0.1,0.9,1.2
메타세쿼이아,47.0,Fair,MEGL,"3,170.9",$73.74,"25,591.5",$595.18,"2,518.3",$284.29,2.4,$37.83,9.9,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,45.0,Fair,MEGL,"3,170.9",$73.74,"24,593.9",$571.98,"2,518.3",$284.29,2.4,$37.83,9.3,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,25.0,Fair,MEGL,"3,170.9",$73.74,"15,032.8",$349.62,"2,518.3",$284.29,2.4,$37.83,4.5,"54,424.9",344.2,$3.08,18.9,0.5,0.7,12.0,1.4,0.1,0.9,1.0
메타세쿼이아,16.0,Fair,MEGL,"3,170.9",$73.74,"11,112.3",$258.44,"2,518.3",$284.29,2.4,$37.83,2.9,"46,072.7",291.4,$2.60,16.4,0.5,0.6,12.0,1.2,0.1,0.9,0.9
메타세쿼이아,15.0,Fair,MEGL,"3,170.9",$73.74,"10,682.1",$248.43,"2,518.3",$284.29,2.4,$37.83,2.8,"44,721.7",282.9,$2.53,16.0,0.5,0.6,12.0,1.2,0.1,0.9,0.8
메타세쿼이아,48.0,Fair,MEGL,"3,170.9",$73.74,"26,092.7",$606.84,"2,518.3",$284.29,2.4,$37.83,10.2,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,32.0,Poor,MEGL,"2,880.3",$66.99,"12,728.4",$296.02,"2,252.1",$254.24,2.4,$37.83,4.7,"42,904.6",271.4,$2.43,13.6,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,10.0,Fair,MEGL,"3,096.2",$72.01,"8,534.2",$198.48,"2,461.0",$277.82,2.3,$36.75,2.1,"36,788.2",232.7,$2.08,13.3,0.4,0.5,11.8,1.0,0.1,0.8,0.7
메타세쿼이아,44.0,Fair,MEGL,"3,170.9",$73.74,"24,097.5",$560.43,"2,518.3",$284.29,2.4,$37.83,9.0,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,11.0,Fair,MEGL,"3,135.9",$72.93,"8,963.0",$208.45,"2,491.8",$281.31,2.4,$37.28,2.2,"38,509.8",243.6,$2.18,13.9,0.4,0.5,11.9,1.0,0.1,0.9,0.7
메타세쿼이아,14.0,Poor,MEGL,"2,880.3",$66.99,"6,782.4",$157.74,"2,252.1",$254.24,2.4,$37.83,1.8,"29,771.1",188.3,$1.68,9.7,0.4,0.4,10.9,0.7,0.1,0.8,0.5
메타세쿼이아,8.0,Fair,MEGL,"2,967.4",$69.01,"7,680.2",$178.62,"2,359.0",$266.31,2.2,$35.18,1.8,"33,201.9",210.0,$1.88,12.1,0.4,0.4,11.3,0.9,0.1,0.8,0.6
메타세쿼이아,40.0,Fair,MEGL,"3,170.9",$73.74,"22,129.4",$514.66,"2,518.3",$284.29,2.4,$37.83,7.9,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,16.0,Poor,MEGL,"2,880.3",$66.99,"7,419.5",$172.55,"2,252.1",$254.24,2.4,$37.83,2.1,"32,362.5",204.7,$1.83,10.5,0.4,0.4,10.9,0.8,0.1,0.8,0.5
메타세쿼이아,18.0,Poor,MEGL,"2,880.3",$66.99,"8,055.3",$187.34,"2,252.1",$254.24,2.4,$37.83,2.3,"34,706.8",219.5,$1.96,11.3,0.4,0.4,10.9,0.9,0.1,0.8,0.5
메타세쿼이아,7.0,Fair,MEGL,"2,879.9",$66.98,"7,256.0",$168.75,"2,289.5",$258.46,2.2,$34.14,1.7,"31,356.2",198.3,$1.77,11.4,0.4,0.4,10.9,0.9,0.1,0.8,0.6
메타세쿼이아,22.0,Poor,MEGL,"2,880.3",$66.99,"9,332.0",$217.03,"2,252.1",$254.24,2.4,$37.83,2.9,"38,498.7",243.5,$2.18,12.4,0.4,0.5,10.9,0.9,0.1,0.8,0.6
메타세쿼이아,39.0,Fair,MEGL,"3,170.9",$73.74,"21,641.8",$503.32,"2,518.3",$284.29,2.4,$37.83,7.6,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,9.0,Fair,MEGL,"3,016.9",$70.16,"8,106.5",$188.53,"2,399.1",$270.84,2.3,$35.68,1.9,"35,015.8",221.5,$1.98,12.7,0.4,0.5,11.5,0.9,0.1,0.8,0.7
메타세쿼이아,20.0,Poor,MEGL,"2,880.3",$66.99,"8,691.8",$202.14,"2,252.1",$254.24,2.4,$37.83,2.6,"36,762.7",232.5,$2.08,11.9,0.4,0.4,10.9,0.9,0.1,0.8,0.6
메타세쿼이아,52.0,Poor,MEGL,"2,880.3",$66.99,"20,086.4",$467.15,"2,252.1",$254.24,2.4,$37.83,9.6,"43,298.3",273.9,$2.45,13.7,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,25.0,Poor,MEGL,"2,880.3",$66.99,"10,309.6",$239.77,"2,252.1",$254.24,2.4,$37.83,3.4,"40,513.6",256.3,$2.29,13.0,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,24.0,Poor,MEGL,"2,880.3",$66.99,"9,980.5",$232.12,"2,252.1",$254.24,2.4,$37.83,3.2,"39,917.2",252.5,$2.26,12.8,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,26.0,Poor,MEGL,"2,880.3",$66.99,"10,643.0",$247.52,"2,252.1",$254.24,2.4,$37.83,3.6,"41,038.7",259.6,$2.32,13.1,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,63.0,Poor,MEGL,"2,880.3",$66.99,"24,346.8",$566.23,"2,252.1",$254.24,2.4,$37.83,13.1,"43,298.3",273.9,$2.45,13.7,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,28.0,Poor,MEGL,"2,880.3",$66.99,"11,326.7",$263.42,"2,252.1",$254.24,2.4,$37.83,3.9,"41,889.1",265.0,$2.37,13.4,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,62.0,Poor,MEGL,"2,880.3",$66.99,"23,953.9",$557.09,"2,252.1",$254.24,2.4,$37.83,12.7,"43,298.3",273.9,$2.45,13.7,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,34.0,Poor,MEGL,"2,880.3",$66.99,"13,438.8",$312.54,"2,252.1",$254.24,2.4,$37.83,5.1,"43,144.0",272.9,$2.44,13.7,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,43.0,Fair,MEGL,"3,170.9",$73.74,"23,602.9",$548.93,"2,518.3",$284.29,2.4,$37.83,8.7,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,46.0,Fair,MEGL,"3,170.9",$73.74,"25,091.8",$583.56,"2,518.3",$284.29,2.4,$37.83,9.6,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,53.0,Fair,MEGL,"3,170.9",$73.74,"28,622.8",$665.68,"2,518.3",$284.29,2.4,$37.83,11.7,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,35.0,Poor,MEGL,"2,880.3",$66.99,"13,796.3",$320.86,"2,252.1",$254.24,2.4,$37.83,5.3,"43,214.6",273.3,$2.44,13.7,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,50.0,Fair,MEGL,"3,170.9",$73.74,"27,100.1",$630.26,"2,518.3",$284.29,2.4,$37.83,10.8,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,52.0,Fair,MEGL,"3,170.9",$73.74,"28,113.7",$653.84,"2,518.3",$284.29,2.4,$37.83,11.4,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,50.0,Poor,MEGL,"2,880.3",$66.99,"19,327.0",$449.49,"2,252.1",$254.24,2.4,$37.83,9.0,"43,298.3",273.9,$2.45,13.7,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,39.0,Poor,MEGL,"2,880.3",$66.99,"15,241.0",$354.46,"2,252.1",$254.24,2.4,$37.83,6.2,"43,298.3",273.9,$2.45,13.7,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,49.0,Fair,MEGL,"3,170.9",$73.74,"26,595.6",$618.53,"2,518.3",$284.29,2.4,$37.83,10.5,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,42.0,Poor,MEGL,"2,880.3",$66.99,"16,339.4",$380.00,"2,252.1",$254.24,2.4,$37.83,6.9,"43,298.3",273.9,$2.45,13.7,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,21.0,Poor,MEGL,"2,880.3",$66.99,"9,011.2",$209.57,"2,252.1",$254.24,2.4,$37.83,2.8,"37,671.4",238.3,$2.13,12.2,0.4,0.4,10.9,0.9,0.1,0.8,0.6
메타세쿼이아,19.0,Poor,MEGL,"2,880.3",$66.99,"8,373.3",$194.74,"2,252.1",$254.24,2.4,$37.83,2.5,"35,773.2",226.3,$2.02,11.6,0.4,0.4,10.9,0.9,0.1,0.8,0.6
메타세쿼이아,11.0,Poor,MEGL,"2,848.3",$66.24,"5,823.9",$135.45,"2,228.4",$251.56,2.4,$37.28,1.5,"25,527.6",161.5,$1.44,8.3,0.4,0.3,10.8,0.6,0.1,0.8,0.4
메타세쿼이아,48.0,Poor,MEGL,"2,880.3",$66.99,"18,572.4",$431.94,"2,252.1",$254.24,2.4,$37.83,8.4,"43,298.3",273.9,$2.45,13.7,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,51.0,Fair,MEGL,"3,170.9",$73.74,"27,606.1",$642.03,"2,518.3",$284.29,2.4,$37.83,11.1,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,57.0,Fair,MEGL,"3,170.9",$73.74,"30,674.5",$713.39,"2,518.3",$284.29,2.4,$37.83,13.1,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,44.0,Poor,MEGL,"2,880.3",$66.99,"17,078.5",$397.19,"2,252.1",$254.24,2.4,$37.83,7.4,"43,298.3",273.9,$2.45,13.7,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,59.0,Fair,MEGL,"3,170.9",$73.74,"31,709.2",$737.46,"2,518.3",$284.29,2.4,$37.83,13.8,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,17.0,Poor,MEGL,"2,880.3",$66.99,"7,737.5",$179.95,"2,252.1",$254.24,2.4,$37.83,2.2,"33,568.3",212.3,$1.90,10.9,0.4,0.4,10.9,0.8,0.1,0.8,0.5
메타세쿼이아,10.0,Poor,MEGL,"2,779.8",$64.65,"5,504.2",$128.01,"2,176.7",$245.73,2.3,$36.20,1.4,"24,045.5",152.1,$1.36,7.8,0.4,0.3,10.6,0.6,0.1,0.7,0.4
메타세쿼이아,54.0,Fair,MEGL,"3,170.9",$73.74,"29,133.5",$677.56,"2,518.3",$284.29,2.4,$37.83,12.1,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
메타세쿼이아,40.0,Poor,MEGL,"2,880.3",$66.99,"15,605.7",$362.94,"2,252.1",$254.24,2.4,$37.83,6.4,"43,298.3",273.9,$2.45,13.7,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,23.0,Poor,MEGL,"2,880.3",$66.99,"9,654.9",$224.54,"2,252.1",$254.24,2.4,$37.83,3.1,"39,246.5",248.2,$2.22,12.6,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,15.0,Poor,MEGL,"2,880.3",$66.99,"7,101.1",$165.15,"2,252.1",$254.24,2.4,$37.83,1.9,"31,094.8",196.7,$1.76,10.1,0.4,0.4,10.9,0.8,0.1,0.8,0.5
메타세쿼이아,38.0,Poor,MEGL,"2,880.3",$66.99,"14,877.6",$346.01,"2,252.1",$254.24,2.4,$37.83,5.9,"43,295.7",273.8,$2.45,13.7,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,43.0,Poor,MEGL,"2,880.3",$66.99,"16,708.3",$388.58,"2,252.1",$254.24,2.4,$37.83,7.1,"43,298.3",273.9,$2.45,13.7,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,27.0,Poor,MEGL,"2,880.3",$66.99,"10,981.7",$255.40,"2,252.1",$254.24,2.4,$37.83,3.7,"41,496.0",262.5,$2.35,13.3,0.4,0.5,10.9,1.0,0.1,0.8,0.6
메타세쿼이아,55.0,Fair,MEGL,"3,170.9",$73.74,"29,645.7",$689.47,"2,518.3",$284.29,2.4,$37.83,12.4,"57,265.5",362.2,$3.24,19.5,0.5,0.7,12.0,1.5,0.1,0.9,1.0
